0,1,2,3,4,5,6,7,8
차해나,815,김*훈,23.10.27,80,[2024 파이널 체크포인트] 차해나의 독서,수능완성 주석 해설서,"수능특강처럼
수능완성 주석해설서
올려주시면 안되나요?ㅠㅠ

수완도 전지문!!!
선생님 해설 보고싶어요!!

제발 부탁드려용",5점
차해나,815,이*현,23.10.25,109,[2024 파이널 체크포인트] 차해나의 독서,도와주세요ㅠㅠ선생님!!!!,"선생님 ㅠㅠ 고민이 있어서 이렇게 글을 쓰게 되었습니다!!
사실 제가 반수를 시작하고 ebs 수특과 수완을 아직 덜 끝낸 상황이라서..ㅠㅠ
마음이 너무 많이 불안한데.. 혹시 파이널 체크 강의 들으면서 몇 개만 골라 공부하는 것도 괜찮을까요ㅠㅠ??

마음이 너무 급한데 어떻게 공부 계획을 세워야할지 모르겠어서 이렇게 글을 올립니다ㅠㅠ",5점
차해나,815,전*영,23.10.25,48,[2024 파이널 체크포인트] 차해나의 독서,선생님 질문있습니다!,"안녕하세요 해나쌤 ! 기억하실지 모르겠네요 정말 오랜만에 수강후기에 남겨요 ㅎㅎ
올해 초에 수강후기에 남긴 이후로는 글을 쓰진 않았지만 항상 선생님 강의 듣고 구조도도 그리고 연계 정리도 하고 ,, 열심히 하고 있었어욤,,❤️❤️
진짜 최고의 강의 해 주셔서 너무너무너무 감사드려요!
선생님 덕분에 올해 모의고사, 학력평가 모두 독서는 거의 틀리지 않고 있어요 ㅎㅎ
6,9모에서는 문학이 좀 나가는 바람에 2가 떴지만,, 수능에선 더 잘 볼 수 있도록 열심히 연계 정리두 하고 실모도 풀고 있어요!

자료실에 올려주신 수능특강 인문예술 한장정리에서 26패이지 8번 문제 ‘드레이는 인간의 행위를 자연 과학에서의 설명 방법을 적용해서 설명할 수 없다고 주장했다’는 맞는 선지 아닌가요..? 정답이 x로 나와있어서 여쭤봅니당..!! 드레이는 과학적 설명과는 다른 역사 설명 방법을 이야기한 것으로 지문에서 봐서 여쭤봅니당 ~!",스페셜
차해나,815,추*영,23.11.17,85,[2024 파이널 체크포인트] 차해나의 독서,쌤 수능후기 들고 왔어요,"안녕하세요 9평 때도 한 번 후기 남겼었는데 이번에도 후기 남기러 왔어요!!
일단 수능 가채점 결과는 87점(언매)이 나왔고, 제 평소 국어 점수, 등급과 비슷하게 나와서 
최악의 상황까지도 생각했던 저로써는 나름 만족하고 있어요
평소 언매가 짧으면 7분, 길면 12분 정도 걸렸는데 파본 체크하는데 아 이건 오래 걸리겠다 싶더라구요ㅋㅋㅋㅋ
평가원의 농간에 놀아나지 않겠어! 나는 어차피 어디서 함정을 내는지 다 알고 있으니까! 하고 문제를 풀기 시작했는데.. 
언어 부분에 아직 덜 푼 문제도 있는데 15분이 지났더라구요...
암튼 그렇게 해서 문학으로 넘어갔는데 정말....시간이 훅훅 지나가더라구요
그래서 이번 수능은 문학, 언매에서 킬러다! 그럼 독서를 잘 봐야지 하고 다시 집중을 해봤어요
그런데 경마식 보도랑 이상치 결측치.....선생님이 수특 강의, 약점공략, 파이널체크포인트까지 다 챙겨보면서
정말 열심히 정리했는데 뙇 나와줘서 너무 쉽게 잘 풀었습니다ㅠㅠㅠ
(경마식 보도의 포인트는 어그로지! 장단점은 이거고!, 이상치랑 결측치는 문제-해결 구조가 기본이지!! 이러면서 신나게 풀었습니다...)
문학이랑 언매에서 숨이 턱턱 막히는 느낌이었는데 독서에서 좀 멘탈을 회복 했던 거 같아요
정말 독서에서까지 막혔으면 국어를 망쳤다는 생각에 전체적인 시험 운용이 좀 힘들었을 것 같다는 생각이 들면서
선생님께 너무너무너무!! 감사하더라구요. 
선생님 덕분에 글을 어떻게 깊이 있게 읽고 해석해야 하는지, 수능장과 같은 긴장감 넘치는 상황 속에서도 글을 잘 읽는 건 어떻게 훈련해야 하는지 등등 많은 것들을 얻어갈 수 있었어요.
작년에 국어공부란 도대체 뭔지 너무 고민스러웠고, 그러면서 정말 말도 안되는 다양한 방법들을 시도해 보았고, 그러면서 힘들었거든요. 명확한 답이 없는 느낌이라서 국어는 정말 그냥 감인가....라는 생각도 자주 들었어요.
그런데 올해에는 선생님 강의를 계속 따라가고, 시도하다보니 글을 유기적으로 읽고 이해한다는 건 이런거구나를 특히나 마지막에 많이 느낀 것 같아요. 이런 느낌을 늦게라도 받을 수 있어서 너무 좋고, 이에 큰 도움을 주신 선생님께 다시 한 번 감사드린다고 꼭꼭 전하고 싶었어요. 인강이긴 하지만 그래도 그 어느 국어 선생님보다도 저에게 큰 영향을 주셨던 것 같아요. 진짜 감사해요 쌤ㅠㅠ


ps. 다른 과목들도 계속 시간이 부족했는데 논술이라도 봐야 한다는 생각에 끝까지 포기하지 않았더니 이번에 제 나름대로 만족할만한 성적이 나왔어요 헤헤. 수능 일주일전부터는 진짜 순공 시간만 거의 15시간일 정도로 집중해서 공부한 보람이 있는 것 같아요. 그 기간 동안 계속 최근 3년치 수능 기출의 미래(특히 수능 기출) 강의랑 같이 보면서 계속 독서 훈련을 한 게 크게 도움이 된 것 같아요. 진짜 선생님 다른 강의들도 좋은 건 당연하지만, 특히나 수능 개념, 수능 기출의 미래, 파이널 체크 포인트 이 세 강의가 진짜 대박... 쌤 짱입니다....",베스트
차해나,815,조*수,23.11.04,149,[2024 파이널 체크포인트] 차해나의 독서,마지막 수강후기!!!,"해나쌤 강의를 EBS를 통해서 들은지 2년이네용..!!

작년부터 쭉 들어왔는데 해나쌤은 항상 너무 좋은 강의를 찍어주셔서 좋았고 또 감사했습니다.

특히 이전 파이널 체크포인트 강좌도 너무너무 좋았습니다.
이번에 EBS 연계가 특히 중요시 된다고 그랬는데 그것에 맞추어 강의를 구성해 주셔서 너무 감사하고 좋았습니다.

수특 수완에서 출제될 것 같은, 중요한 지문을 선별하여 다뤄 주시고 그걸 또 과거 기출과 연계해서 다뤄주시고 심지어 문제 풀이 팁까지... 혜자가 이런 혜자가 없네요..ㅠㅠㅠ

이거 덕분에 올해 수능 1등급... 아니 100점 맞을 수 있을 것 같습니다!!!!

추가로 자료실에 올라온 자료도 너무 좋아서 기절할 뻔..ㅎㄷㄷ 강의 중 쌤이 너무 예뻐서 또 한 번 기절할 뻔..ㅎㄷㄷ

2년동안 제 국어 성적을 많이 많이 올려주셔서 감사합니다!!!",베스트
차해나,815,차*나,23.10.25,327,[2024 파이널 체크포인트] 차해나의 독서,학습자료실 자료 순서,"안녕하세요? 차해나쌤입니다.
학습 자료실의 자료는
1. 수특수완의 교재 순서대로 되어 있습니다. 자료에 교재 페이지가 적힌 전지문 정리 파일도 올라가 있습니다. 
2. 교재 읽어 보시면서 자료실의 자료와 함께 파이널 마무리하시길 바랍니다.
3. 전지문 총정리 자료이니 잘 활용하셔서 모두 좋은 성적 거두시길 바랍니다.

자료를 강의 순서대로 올려 달라는 요청이 있는데요. 
에구.. 이 요청은 좀 천천히 들어 드리게 됐습니다. 
자료를 볼 다른 방법이 없으면 빨리 드려야 하는데요, 지금은 이미 자료가 교재 순서가 맞고, 자료마다교재 페이지수에, 강의마다 인덱스까지 다 있는 상황이라서요. 

강의순서대로 만든 파일은 다시 작업해서 또 올려 둘게요. 시간이 좀 걸려요. 일단, 교재 순서대로 학습에 참고해 주세요!",베스트
차해나,815,조*현,23.10.21,467,[2024 파이널 체크포인트] 차해나의 독서,그냥 ‘연계정리나 해야겠다’하고 들어왔다면 큰코다칠 강의,"그 코 다친 사람이 저입니다
단순히 ‘이거 나올 거니까 이거 보세요’가 아닌
기출과 연계해서 왜 나올 만한지 
해당 지문이 시험에 나온다면 어떤 식으로 나올지
또 어떻게 푸는 것이 최선의 방법이었는지
만약을 대비하여 익혀두면 좋은 스킬이 무엇인지 등등
얻어갈게 많은 강의네요 잘 들었습니다!",베스트
차해나,815,박*서,23.10.25,45,[2024 파이널 체크포인트] 차해나의 독서,강의 너무 좋아용!!,"선생님 질문 하나가 있습니다.

채권 경매 지문 설명에서 투자자가 이자율을 높여가면서 경매한다고 하셨는데 이자율 높을수록 싸게 사는건데 높여가면서 경매하는게 이해가 안가서요.

오히려 이자율을 낮추면서 경매해야 하는것 아닌가요? 판매자 입장에서 이자율을 높여가며 팔고요.",5점
차해나,815,김*현,23.10.24,102,[2024 파이널 체크포인트] 차해나의 독서,자료 관련 질문,"9모때처럼 수특수완 예상독서지문 주식 해설서 자료 올라오나요?
너무 잘 사용햇어서 수능때도 한번 더 보고싶습니다..!",5점
차해나,815,서*우,23.10.24,171,[2024 파이널 체크포인트] 차해나의 독서,자료,"안녕하세요
저번주에(19일 전에) 올려주신 자료가 최근에 수정하신 자료와 너무 달라서 질문합니다. 
인문부분에서 사회문화 부분으로 넘어가는 부분이 지금 올려주신 자료랑은 순서가 달라서 너무 불편해요.. 거버넌스 이론에 해당하는 부분은 어디있는지도 못찾겠어요ㅠ 혹시 제가 파일을 잘못 받았나요??",1점
차해나,815,정*윤,23.10.21,148,[2024 파이널 체크포인트] 차해나의 독서,강의 듣는법,"일단 자료가 수완, 수특 자료가 있는데 강의 순서대로 있는게 아니라 수특, 수완 순서대로 있어서 찾아서 듣는게 맞나요?
또 자료는 수특, 수완 모든 지문을 정리해주신건가요?
수특, 수완을 다 못풀어서 파이널로 나올 가능성 높은 것만 들을려 했는데 막상 1강 처음 들으니깐 넘 어려워서 풀고 듣는게 맞는건가요? ㅜㅜ",스페셜
차해나,815,이*은,23.10.21,60,[2024 파이널 체크포인트] 차해나의 독서,강의 수강 관련 질문이요!!,"안녕하세요! 연계교재 독서 지문중에서 중요한거 위주로 정리를 하고 싶은데 연계교재에서 선별해서 정리하는 강의가 연계의비밀, 약점공략, 파이널 체크포인트로 세가지가 있더라구요... 각각의 강의는 성격이 어떻게 다른가요?? 현 시점에는 뭘 우선으로 듣는게 좋을까요?",5점
차해나,815,손*서,23.10.21,154,[2024 파이널 체크포인트] 차해나의 독서,"수업은 학습자료가 아닌 수특,수완 책으로 들으면 되나요?",학습 자료는 자습용 추가 자료로 이해하면 될까요?,5점
차해나,815,백*우,23.10.21,36,[2024 파이널 체크포인트] 차해나의 독서,안녕하세요,"쌤 안녕하세요 연계 비밀 듣고 있고 파이널체크 같이 들으려고 합니다
제가 수개 완강도 했었고 기출의미래 완강도 이제 해서 이벤트 참여 네이버메일로 보냈는데 봐주시면 감사하겠습니다!!
마지막 커리까지 해주셔서 감사합니다",5점
차해나,815,김*정,23.10.20,40,[2024 파이널 체크포인트] 차해나의 독서,독서,"최후의 한방! 
열심히 할게요~",스페셜
차해나,815,김*정,23.10.20,527,[2024 파이널 체크포인트] 차해나의 독서,완강후기! :) + 강의 인덱스 공유,"1. 강의 인덱스 

복습 및 중요한 지문 체크용으로 강의에 나온 지문들 교재와 pdf 페이지 인덱스 정리하였습니다.
******* 제가 작성한 인덱스는 2023.10. 19 이전에 다운 받은 자료기준으로 작성된 인덱스이기 때문에 지금 올려주신 자료와 차이가 있습니다. 
******* 2023.10. 20 이후 수강하시는 분들은 학습자료실에 선생님이 최신으로 올려주신 자료를 참고하여 주세요! 그리고 pdf에서 해당부분을 찾으려면 ctrl (컨트롤) + F 누르시고 키워드를 입력하시면 해당 페이지로 이동합니다. 


pdf = 수완 pdf (파일명 : 수완독서한장정리!_복사본.pdf)
pdf-1 = 수특 첫번째 pdf (파일명 : 한장정리인문예술사회문화.pdf)
pdf-2 = 수특 두번째 pdf (파일명 : 한장정리과학기술주제통합실전문제.pdf)
  
1강
- ★거짓말쟁이 역설 - 수완 p160, pdf-p17
- ★드레이의 행위설명 이론 - 수특 p98, pdf-1 p19
- 도덕적 생명향상과 필요성 - 수완 p134, pdf-p9
- 행동주의 심리학 - 수완 p189, pdf-p28
- 스피노자와 데카르트의 비교 - 수특 p 25


2강

- ★시장실패의 원인인 외부효과, 공공재의 특징과 시장 실패 수완 - p186 / pdf p26
- ★위험 정보의 확산과 미디어의 영향력 - 수완 p136 / pdf p12
- 인공지능에 의한 창작물의 저작권 인정 - 수완 p215 / pdf p37
- 채권의 발행 및 가격 결정 방식 - 수특 p147 / pdf-1 43


3강

- ★처분의 무효, 취소, 철회 - 수완 p242, pdf p42
- ★물권 행위 - 수특 p287, pdf-1 p39
- 빈곤의 기준과 조세제도를 활용한 부의 재분배 정책 - 수특 p36, pdf-1 42
- 이익률과 레버리지 효과 - 수완 p25, pdf p4


4강
- ★식물의 광합성 - 수완 p164, pdf p23
- ★바이러스의 침투 및 증식과 그로 인한 질병 - 수완 p191, pdf p32
- 로켓 엔진의 종류와 특성 - 수완 p244, pdf p 49
- 동소체 - 수특 p48


5강

- ★클라우드 컴퓨팅 - 수완 p139, pdf p15
- ★CPU 스케줄링 - 수완 p218, pdf p39
- 퓨가시티 - 기체의 비이상성 - 수특 p211, pdf-2 p32



6강

- ★불확정성의 원리 - 수특 p247, pdf-2 p57
- ★조세의 목표와 조세가 시장에 미치는 영향 - 수특 p270, pdf-2 p70
- 강수의 원리와 인공 강우의 원리 - 수특 p255, pdf-2 p61 
- 전계방출 - 수특 p214, pdf-2 p35
 
7강

- ★과학과 철학에서의 상대주의 - 수특 p276, pdf-2 p72
- ★전통적인 신용 중개와 그림자 금융 - 수특 p233, pdf-2 p49
- 세상에 대한 인식과 관련된 언어 철학적 논쟁 - 수특 p251, pdf-2 60
- 회전 기준계의 가상의 힘 - 수특 p297, pdf-2 p89 


2. 질문 있어요! 

질문1 pdf2(과학기술주제통합실전문제)의 p73 출제자의 눈 19번에서 로티는 플라톤의 사상에 오염된 서양 철학을 재건하기 위해서라고 했으니 답이 x가 되어야 하지 않나요? 

질문2 pdf2(과학기술주제통합실전문제)의 p73 출제자의 눈 20번에서 퍼트넘은 로티가 진리를 지나치게 문화적 차원과 연결 짓는다고 비판하였기 때문에 o가 되어야 하지 않나요?


3. 완강후기 

방대한 양의 수특, 수완 내용을 이렇게 꼼꼼하게 다 정리하시고, 질문 재구성하시느라
너무나너무나너무나 고생하셨습니다. 

차해나 쌤의 피땀눈물이 담겼을 이 교재로 마무리 잘 해서 좋은 후기 가지고 오겠습니다. 

강의에 다루지 않은 지문들에도 요약과 ox 퀴즈가 담겨 있어서, 
허투로 보내지 않고, 다 풀어보겠습니다! :) 

감사합니다! ",베스트
차해나,815,박*원,23.10.19,72,[2024 파이널 체크포인트] 차해나의 독서,따로,"수특,수완독서를
선별하진 않으셨죠??",5점
차해나,815,김*은,23.10.18,129,[2024 파이널 체크포인트] 차해나의 독서,자료관련,"쌤 연ㄱ계의 비밀이랑 약점공략 강의를 수강했는데 
 자료실에 있는 자료는 안보구 수특,수완책으로만 수강했거든요 
지금 시기에 해당강의 자료를 풀어보는것보단 우선 파이널 체크포인트수강후 시간적인 여유가 된다면 풀어보는게 나을까요? ",5점
차해나,815,전*연,23.10.18,120,[2024 파이널 체크포인트] 차해나의 독서,선생님 어떻게 하면 좋을까요?,"선생님!

수능이 정말 얼마 안남은 이 시점에
약점공략, 연계의 비밀, 파이널 체크 포인트 중에 무엇을 어떤 순서로 듣는게 좋을까요?

뒤늦게 이 강의들을 알게 되어서 다 조금씩 들어보니 모두 중요해 보여서
선생님께 도움을 받고 싶습니다.

ebs에 이런명강의가 있는줄 몰랐어요ㅜㅜ
선생님을 좀 일찍 뵙게 되었으면 얼마나 좋았을까하는 아쉬움이 남아요ㅜㅜ

앞으로 남은 기간 동안 선생님과 함께 하고싶어요!!

답변 부탁드립니다",5점
차해나,815,김*혜,23.10.18,141,[2024 파이널 체크포인트] 차해나의 독서,학습 자료실에 올라온 자료와 강의 내용 어떻게 찾아봐야 하나요,학습 자료실에 올라온 자료와 강의 내용을 자료에서 매치 하는게 힘듭니다. 강의 내용 순으로 자료를 올려 주실 수 없나요. 자료에 없는 강의 내용은 수특이나 수완을 찾아서 들어야 하는데 전체적으로 자료를 한눈에 볼 수 있었으면 좋았을듯 합니다. 선생님이 의도한 강의는 좋은데 자료를 보면서 정리하는게 쉽지않게 만들어 놓아 아쉽습니다. 특히 시간을 아껴써야 하는 지금 조금 더 배려 해주었으면 하는건 욕심일까요..  ,스페셜
차해나,815,김*혜,23.10.17,463,[2024 파이널 체크포인트] 차해나의 독서,해나쌤 만난게 진짜 행운 ㅠㅠㅠ,"해나쌤!! 수특 연계비밀부터 들었던 학생이에요
진짜 하루라도 빨리 해나쌤을 만났더라면 너무 좋았을거같아요 ㅠㅡㅠ
Ebsi 를 어릴때부터 꾸준히 잘 써왔는데 항상 수특 국어강의는 그냥 해설지를 말로 밖에 설명하는거 같아서 그 부분이 항상 아쉬웠는데,
수특 국어 독서 어떻게 공부해야하지 ㅠㅠ 하다가 찾다찾다 들어본게 해나쌤 강의거든요
진짜 대박!! 재수생인데 국어가 정말 너무너무 취억했고 그래프 있는 지문 보기만해도 거부감들고 겁먹고 그랬거든요
근데 이제 오히려 그래프 있는 문제 만나면 풀어낼 생각에 설레고 재밌고  막 그래요 ㅋㅋㅋㅋ
기호화, 2x2 , 그래프 점 선 면 이런것도 잘하는 친구들한테는 당연할 수 있는데 그런걸 쌤은 직접 꺼내서 보여주니까
사용하기 너무 좋았고 오늘 푼 사설 모의고사에서도 잘 적용했어요 ㅠㅠ ❤️
방황하지 않고 쌤을 1월달부터 만났다면 얼마나 좋았을까!! 하는 그런 아쉬움이 살짝쿵 ㅠㅠ
그리고 쌤 강의는 집중이 너무 잘 되요. 밀도도 대박이고 제가 너무 좋아하는 강의 스타일 !!
사랑합니다 작년에는 국어때문에 갈 수 있는 대학이 훅훅 떨어졌는데, 이번엔 그래도 자신감은 가지고 들어갈 수 있을거같아요
이런강의를 무료로 들을 수 있다는게 행운이네요 사랑합니다 쌤 ❤️ 꼭 수능까지 전력질주 하겠습니다!!",스페셜
차해나,815,김*준,23.10.14,114,[2024 파이널 체크포인트] 차해나의 독서,삐약삐약 🐥,"병아리 반 선생님 머리 스타일 굉장히 잘 어울리시네요..
사근사근 귀여운 병아리와 함께 공부하는 거 같아 늘 즐겁습니다.
건강하세요",5점
