0,1,2,3,4,5,6,7,8
곽동훈,674,김*정,23.09.16,33,10CUT 고전시가 Season 2,좋은 강의 감사드려요!,"방대한 양의 고전 문학들을 어떻게 소화해야 할까 고민이 많았는데
곽동훈 쌤의 시리즈물들이 고전 문학을 재미있으면서도
액기스만 쏙쏙 뽑아서 머리에 넣게 도와주십니다. 

9모 보면서도, 곽동훈 쌤 목소리가 소환되는 느낌이었어요! 

앞으로 곽동훈 쌤 다른 강좌도 수강해보려고 합니다.

늘 좋은 강의 감사드려요! ",스페셜
곽동훈,674,유*연,23.09.16,27,10CUT 고전시가 Season 2,7강 수강후기💚,"선생님의 10CUT 고전시가 수업을 듣고 나서부터 항상 고전시가 문학 작품들을 꼼꼼하게, 열정적으로 공부해 나가고 있어서 더욱 좋아요^^
선생님의 수업에서 항상 고전시가 작품들을 흥미를 가지고 열심히 공부해 나갈 수 있는 것도 선생님 수업의 장점들 중 하나인 거 같아요!
선생님 수업에서 배운 고전시가 <추야우중>이 가을에 비가 오는 오늘 같다는 생각이 들었고 고전시가 <촉규화>가 접시꽃이라는 예쁜 의미를 가지고 있지만 최치원의 힘든 삶이 잘 드러나 있기도 하다는 것을 알아갈 수 있어 좋았어요 ㅎㅎ
그리고 저가 선생님의 제자라서 항상 좋고 작년에 이어서 올해도 선생님이랑 같이 즐겁게 문학 공부할 수 있어 더욱 행복해요 ㅎㅎ
항상 10CUT 고전시가 수업에서 10분 동안 고전시가 문학 작품들을 유익하게, 열정적으로 공부할 수 있도록 해 주셔서 많이 감사합니다💚
앞으로도 선생님 수업 열심히 듣고, 10CUT 고전시가 수업 꼭 완강하겠습니다^^
이번 7강 수업에서 항상 고전시가 작품들을 꼼꼼하게 분석하는 것, 고전시가 작품의 주제를 잘 알아두는 것, 고전시가 작품에 나오는 소재들의 의미를 정확하게 잘 정리해 두는 것이 중요하다는 것을 배워갈 수 있었어요!
이번 7강 수업도 열심히 잘 들었습니다💚 

앞으로도 국어를 포함한 다른 과목들도 열심히 공부하고, 다음 8강 수업도 열심히 듣겠습니다💚",5점
곽동훈,674,박*연,23.09.15,126,10CUT 고전시가 Season 2,동훈쌤 최고~~~,"선생님 안녕하세요! 저는 동훈쌤 강의를 듣고 있는 고 1 제자입니당 ^3^
처음에 고전시가 시즌 1로 선생님을 처음 접하게 되었는데, 너무 재미있고 공부도 잘 돼서 고전산문, 고전소설 그리고 고전시가 시즌 2까지 듣고 있는 중 입니당 ㅎㅎ
쌤 강의 들으면서 고전문학이 이렇게 재미있는 거였다니!! 하면서 책으로도 읽어보고 시가 공부도 연계작품 막 찾아보면서 열심히 공부하다보니까 성적은 딸려오더라구용 >3<
선생님 덕분에 3월 모의고사부터 지금까지 1등급으로 계속 달려오고 있어요!
고등학교 올라가면서 국어 중에 고전문학이 제일 어렵다는 얘기를 많이 들어서 걱정했는데, 겨울방학부터 선생님 강의가 너무 재미있어서 (그리고 짧아서 보기도 좋아여 ㅋ.ㅋ) 시간날때마다 보다 보니 고전문학은 이제 걱정없어요~  이대로 고려시대나 조선시대로 가도 잘 살듯요 ㅋㅋ
아직 고1이라 성적의 변동은 있을 수도 있지만 저는 선생님과 함께라면 1등급 유지할 수 있을거라 믿어 의심치 않습니닷 ㅎㅎ
친구들에게도 알려주고 싶지만,, 또 나 혼자만 듣고 싶기도 하고... ㅎㅎ 여튼 쌤 강의 너무 좋아요!
근데.. 저 이번 중간고사 시험범위가 고전문학이걸랑요... 시즌2 6강 다 듣고 목빠지게 기다리는중입니다 ㅜ.ㅜ 시즌2에 있는 강의 중 시험범위인 강의도 있고 아닌 강의도 있지만 외부지문도 나온다 하니... 빨리 올려주세요 현기증나요~~~",스페셜
곽동훈,674,조*우,23.08.22,133,10CUT 고전시가 Season 2,만능에듀테이너 갓동훈쌤을 추앙합니다♡,"저희집 온가족이 꽉잡아 동훈쌤 강의를 공부와 우울증&치매 방지 차원에서 즐겨 듣고 있습니다. 물론 저는 수험생이니 EBS 교재도 10cut 시리즈도 철저히 듣고 공부하고 있지만요. 
곽선생님은 실력 & 매력 & 흡인력, 3력자 라고 칭하고 싶습니다. 정말 머릿속에 쏙쏙 들어오게 잘 가르치시고 잘생기고 귀엽고 연기, 노래, 그림, 춤, 감동의 교훈 등, 다재다능하신 곽동훈 선생님은 펭수보다 더 귀여운 EBS의 귀염둥이이시며, 단연코! 인강계의 BTS & 손흥민이십니다. 울어머니도 곽선생님의 열렬한 찐팬이세요.
3금 영상으로 어린이들도 즐겁게 시청하며 문학에 대한 흥미를 조기에 기르고 영재교육(?)까지 할 수 있는 이 좋은 프로그램을 함께 만드신 관계자분들, 무궁무진한 보석인 곽쌤 활용법을 잘 알고 계신 PD님도 훌륭하십니다. 
수험생 여러분!! EBS 수능특강 포함, 곽선생님 다른 강의들도 무조건 들으세요! 수능 얼마 앞두고 불안한 멘탈까지 꽉잡아 주십니다.
곽동훈샘, 존경하고 추앙합니다♡♡♡
(P.S. EBS 수능완성에 곽선생님 강의가 없어서 쭉 연계가 안 되어 좀 당황하고 서운했습니다. 모든 강사분들이 다 실력있으시고 문학, 독서, 언매 다 잘 가르치실테지만요, 그리고 저도 평소 듣던 다른 독서나 언매 선생님도 좋아하지만, 적어도 같은 1년동안은 수능특강 문학을 가르치신 선생님이 수능완성 문학도 가르치시면 더 좋을 것 같습니다. 생윤이나 윤사는 그렇거든요. 그래도 항상 EBS에 큰 감사함을 느끼며 편안히 공부하고 있습니다.) ",베스트
곽동훈,674,송*빈,23.07.30,185,10CUT 고전시가 Season 2,수강 후기 잘안쓰는 스타일인데..,"우연히 EBS 홈페이지에 홍보되어 있는 걸보고 아무생각없이 들어오게 되었는데 비록 1강밖에 안올라와 1강밖에 못본게 아쉬울정도로 지리네요.
사설업체 그 이상으로 간단요약하게 이해시켜서 마음에 듭니다.
무엇보다 마음에 드는 점은 그 가사의 시대적 배경에 대한 애니메이션과 선생님의 해설이 가미되어 짧은 시간에 작품에 대한 이해도를 높인점이 마음에 드는것 같습니다. 앞으로도 강의 올라오길 고대하겠습니다 좋은 강의 감사합니다 ",베스트
곽동훈,674,김*희,23.07.28,78,10CUT 고전시가 Season 2,와우!!!!!!!!!!!,"곽동훈선생님~~~~~~ 저 10cut고전시리즈 다 완강했는데
고전시가 시즌2가 강의로 나와서 너무 반갑고 기대되요!!!
고전시리즈로 국어 지문 푸는것이 더 수월해지고 내용도 이해가 잘 됬어요
이 강의도 열심히 들으며 공부할게요 감사합니다!!!^^",베스트
곽동훈,674,유*연,23.07.27,109,10CUT 고전시가 Season 2,강의 열리는 날에 찾아왔어요♡,"안녕하세요 선생님♡
저 기억하실지는 모르겠지만 저 선생님 애제자 ☆연이에요 ㅎㅎ
(실명을 쓰고 싶지만 수강후기 게시판에 제 이름이 익명으로 떠서 익명으로 써 보았어요 ㅎㅎ)
작년 10CUT 고전시가 Season 1 수업에 이어서 올해 10CUT 고전시가 Season 2 수업도 선생님이랑 같이 하게 되었어요^^ 

작년에 선생님의 10CUT 고전시가 Season 1 수업에서 배운 고전시가 <도산십이곡>이 실제로 2023 수능에 나와서 많이 놀랐었고 비록 2023 수능 국어 시험을 잘 보지는 못했었지만 선생님 덕분에 <도산십이곡>이 있는 문학 세트의 문제들을 더욱 쉽고 수월하게 잘 풀어 나갈 수 있었어요 ㅎㅎ
사실 안그래도 올해도 10CUT 고전시가 수업이 오픈되었으면 좋겠다는 생각이 들었는데 올해 10CUT 고전시가 Season 2 수업이 오픈되어서 정말 기쁘고 행복해요♡ 

그리고 작년에 들었던 선생님의 10CUT 고전산문 수업, 10CUT 고전소설 수업도 정말 좋고 유익해서 나중에 대학 합격하고 대학 가고 나서 선생님께서 앞으로 ebs에서 하시는 다른 수업들과 함께 꼭 들으라고 후배들에게 꼭 추천해 주고 싶어요 ㅎㅎ
더불어 선생님께서 항상 문학 수업 열심히 해 주셔서 선생님 덕분에 항상 에너지 많이 받아가고 수험생활에서 힘들 때마다 항상 선생님 생각하면서 힘내서 열심히 공부하고 있어요^^ 

선생님의 10CUT 고전 시리즈 수업이 항상 좋고 유익했었고 올해도 선생님의 10CUT 고전시가 수업을 들으면서 고전시가 공부를 더욱 쉽고 수월하게 잘 해 나갈 수 있어 행복해요♡
작년에는 사실 국어 과목에 자신감이 많이 없었는데 올해는 선생님이랑 2024 수능개념 문학 수업부터 같이 해서 비록 선생님이랑 2024 수능완성 수업을 같이 하지 못했지만 그래도 선생님의 풀커리 타면서 선생님 덕분에 문학 공부 더욱 즐겁게, 열심히 잘 해 나가고 있어 더욱 좋아요 ㅎㅎ 

올해 2023 7월 학평(85점, 2등급) 이후부터 저를 국어 상위권으로 만들어주시고, 국어 과목을 저의 최애 과목으로 만들어주셔서 많이 감사합니다♡♡
아직 수능특강 연계기출 수업이랑 10CUT 고전시가 Season 1 수업이 남아 있어서 수능특강 연계기출 수업이랑 10CUT 고전시가 Season 1 수업 완강하고 나서 10CUT 고전시가 Season 2 수업에서도 또 뵙겠습니다♡",베스트
곽동훈,674,유*연,23.09.13,39,10CUT 고전시가 Season 2,6강 수강후기💛 ( + 스폐셜 수강후기),"선생님의 10CUT 고전시가 수업을 듣고 나서부터 항상 고전시가 작품들을 꼼꼼하게, 열정적으로 공부해 나가고 있어서 더욱 좋아요^^
오늘도 선생님 덕분에 고전시가 작품을 저의 것으로 잘 만들어 나갈 수 있었고 고전시가 <절명시>가 언젠가 한 번 만난 적이 있었던 거 같아서 더욱 반가웠어요!
선생님 수업에서 항상 고전시가 작품의 소재들을 꼼꼼하게 설명해주셔서 덕분에 항상 고전시가 작품의 내용과 맥락을 저의 것으로 잘 가져가고 있어요 ㅎㅎ
항상 선생님께서 열심히 수업해주시는 만큼 저도 항상 국어 공부, 더불어 다른 과목들도 더더욱 열심히 공부해 나가고 있어요💛
그리고 선생님이 저가 가장 좋아하고 존경하는 선생님이시고 저의 최애 선생님 수업을 올해 ebsi에서 들을 수 있어 더욱 좋고 올해 2024 수시에서 홍익대학교 영어영문학과에 합격하는 것을 목표로 남은 기간 동안에도 2024 수능 공부 열심히 하겠습니다^^
앞으로 선생님 수업에서 배우는 고전시가 작품들을 저의 것으로 잘 만들어 나가겠습니다!
이번 6강 수업에서 항상 고전시가 작품들을 꼼꼼하게 잘 분석해 나가는 것, 고전시가 작품의 특징을 잘 알아두는 것, 고전시가 작품의 주제를 잘 파악하는 것이 필수적이라는 것을 배워갈 수 있었어요^^
이번 6강 수업도 열심히 잘 들었습니다💛
앞으로 10CUT 고전시가 수업을 완강하는 날까지 고전시가 열심히, 흥미를 가지고 공부하겠습니다! 

앞으로 고전시가 더욱 열심히 공부하고, 다음 7강 수업도 열심히 듣겠습니다💛",스페셜
곽동훈,674,유*연,23.09.07,31,10CUT 고전시가 Season 2,5강 수강후기💛,"선생님의 10CUT 고전시가 수업을 듣고 나서부터 항상 고전시가 작품들을 꼼꼼하게, 열심히 공부해 나가고 있어서 더욱 좋아요^^
선생님의 수업에서 항상 고전시가 작품들을 흥미를 가지고 더욱 열심히 공부해 나갈 수 있는 것도 선생님 수업의 장점들 중 하나인 거 같아요!
선생님 수업에서 배웠던 고전시가 <한림별곡>이 국어 공부를 해 오면서 자주 봤었던 작품이어서 더욱 반가웠고 선생님 덕분에 이 작품을 저의 것으로 잘 만들어 나갈 수 있었어요 ㅎㅎ
선생님의 10CUT 고전시가 시즌2 수업에서 항상 다양한 시각자료들과 꼼꼼한 분석 덕분에 항상 선생님 수업에서 배웠던 고전시가 문학 작품들이 시간이 지나도 기억에 잘 남고 있어요^^
이제 9모도 끝나고 벌써 다음주 월요일에 올해 2024 수시 접수가 다가오는데 수시 접수도 잘 하고 앞으로 올해 2024 수능까지 남은 70일 동안에도 국어를 포함한 다른 과목들도 열심히 공부하겠습니다!
앞으로도 선생님 수업 열심히 듣고, 10CUT 고전시가 시즌2 수업 꼭 완강하겠습니다 ㅎㅎ
10CUT 고전시가 시즌2 수업에서 저의 문학 선생님이 되어 주셔서 많이 감사합니다💛
이번 5강 수업에서 항상 고전시가를 꼼꼼하게 공부하는 것, 고전시가 작품들을 저의 것으로 잘 가져가는 것, 고전시가에 나오는 소재들의 의미를 잘 알아두는 것이 필수적이라는 것을 배워갈 수 있었어요^^
이번 5강 수업도 열심히 잘 들었습니다💛
앞으로 10CUT 고전시가 시즌2 수업을 완강하는 날까지 10CUT 고전시가 시즌2 열심히, 흥미를 가지고 공부하겠습니다! 

앞으로 국어를 포함한 다른 과목들도 열심히 공부하고, 다음 6강 수업도 열심히 듣겠습니다💛",5점
곽동훈,674,유*연,23.09.06,46,10CUT 고전시가 Season 2,국어 9월 모의평가 후기😭,"안녕하세요 선생님♡
오늘 저가 졸업한 학교에서 9월 모의평가 시험 보고 나서 집와서 채점하고 등급 확인하고 나서 오늘 9월 모의평가 국어 시험을 어떻게 봤는지 알려드리고 싶었어요...! 

일단 오늘 국어 9월 모의평가 국어 시험 점수가 올해 3월 학력평가부터 오늘 9월 모의평가까지 봤었던 국어 시험들 중에서 가장 어려웠고 점수가 가장 낮게 나왔어요 ㅠㅠ
2024 9월 모의평가에서 아쉽게도 64점, 4등급이 나왔지만 그래도 이제 안정적으로 점수, 등급이 더 잘 나오는 거 같아 더더욱 좋고 작년 2023 수능 6등급보다 올해 2등급이 올라가서 올해 2024 수능에서 2등급 받는 것을 목표로 열심히 공부해 나가려고 해요 ㅎㅎ 

이번 2024 9월 모의평가 국어 시험에서 독서 8문제 틀렸고 문학 6문제 틀렸고 언어와 매체 2문제 틀렸더라구요...!
사실 최근에 7월 학력평가 후기에서는 가장 좋은 점수와 좋은 등급(85점, 2등급)을 들고 왔지만 이번 9월 모의평가에서는 올해 본 국어 시험들(학력평가, 모의평가) 중에서 가장 안 좋은 결과 들고 와서 많이 죄송합니다 ㅠㅠ 

개인적으로 사실 이번 9월 모의평가가 킬러문항을 배제하고 준킬러문항으로만 구성된 첫 시험이어서 그런지 생각보다 더욱 까다롭게 느껴졌고 저가 원래 언어와 매체 - 문학 - 독서 이 순서대로 문제를 푸는데 오늘도 그 순서대로 풀었었지만 특히 문학에서 시간을 많이 쓰는 문제들이 나와서 더더욱 당황했었어요 ㅠㅠ
그래서 그런지 문학 풀고 나서 독서 푸는데 35분밖에 안 남아서 최대한 시간 내에 빨리 문제 풀고 나서 OMR 마킹도 무사히 다 하고 나니까 2분 정도 남아있었어요...! 

그래도 선생님께서 올해 2024 수능특강 문학 수업에서 중요하다고 수업해주신 현대소설 <원미동 시인>(연계기출에서도 열정적으로 수업해주셨던 것으로 기억해요♡), 현대시 <월훈>, 고전시가 <성산별곡>이 오늘 9모에 나와서 더더욱 수월하게 잘 풀어 나갈 수 있었고 비록 연계된 작품 세트의 문제들 중 틀린 문제들도 있지만 선생님 덕분에 작품 분석이 더욱 수월했어요 ㅎㅎ
그리고 생각해보니까 어제 저녁에 된장밥 조금만 먹고 자서 그런지 오늘 아침 먹고 갔는데도 시험시간에 에너지가 생기지 않아서 생각보다 국어를 포함한 다른 과목들도 결과가 전반적으로 아쉬웠던 거 같아요...!
(컨디션이 조금 안좋았던거 같아요 ㅠㅠ) 

하지만 오늘 본 시험은 모의평가이고 이제 앞으로 실전 2024 수능이 남아있으니까 앞으로 남아있는 70일 동안의 기적을 꼭 발휘해서 올해 2024 수능에서 좋은 성적 받아 오겠습니다♡
앞으로도 국어를 포함한 다른 과목들도 열심히 공부하고, 10CUT 수업도 열심히 들을게요 ㅎㅎ
그리고 국어 과목 관련 고민 올려도 될지 모르겠지만 혹시 가능하다면 국어 공부하면서 고민 생길 때 수강후기 게시판에 꼭 올리겠습니다^^",5점
곽동훈,674,서*경,23.09.06,42,10CUT 고전시가 Season 2,새로운 강좌의 시작!,"지금 1강 끝내고 들어온 이름이 다른 중1 학생입니다. 2강도 열심히 들을 것이니 선생님 화이팅!

가자ㅏㅏㅏㅏㅏㅏㅏㅏ 2강으로~~~~~",5점
곽동훈,674,유*연,23.09.05,34,10CUT 고전시가 Season 2,오늘 9모 하루 전이에요 ㅎㅎ,"안녕하세요 선생님♡
9모 신청하고 수험표 받은지가 엊그제 같은데 벌써 오늘이 9모 하루 전이라는 것이 믿겨지지가 않아요 ㅎㅎ

작년 2023 9모때는 9모 전날에 긴장을 많이 했었고 걱정도 많이 됬었는데 올해 2024 9모는 긴장이 많이 안되고 걱정도 많이 없어요 ㅎㅎ
올해 선생님 덕분에 문학에 대한 걱정이 전혀 없고 내일 9모에 특히 선생님 수업에서 배운 고전시가 <동동>이랑 현대소설 <우상의 눈물>이 꼭 연계되어 나왔으면 좋겠다는 생각이 들어요♡

올해 선생님의 2024 수능개념 문학 수업, 2024 수능 기출의 미래 문학 수업, 2024 수능특강 문학 수업, 2024 수능특강 연계기출 수업, 그리고 10CUT 고전시가 수업까지 풀커리 잘 따라오면서 선생님 덕분에 문학 정답률이 올라가고 있고 문학이 점점 좋아지고 있어요^^
그리고 사실 작년에 선생님의 2023 수능완성 수업이 좋고 유익했었고 올해 선생님의 2024 수능완성 수업도 듣고 싶었지만 2024 수능완성 라인업 떴을 때에 올해 2024 수능완성 수업은 안하셔서 아쉬웠어요 ㅠㅠ

그래도 선생님 수업 대신에 올해 2024 수능완성 수업은 저가 올해 언어와 매체 선택자이기도 하고 동준쌤 수업이 항상 좋고 유익해서 수능완성도 동준쌤 수업 듣고 2024 수능완성 연계교재도 열심히 공부할 수 있어 좋았어요 ㅎㅎ
올해 수능완성은 비록 선생님이랑 같이 못했었지만 그래도 선생님이랑 올해도 ebs 수능 커리큘럼을 함께 할 수 있어 좋았고 2024 수능특강 연계교재 같이 공부할 수 있어 더더욱 좋았어요♡

내일 저가 졸업한 학교에서 9모 보는데 9모 잘 보고 내일 9모 끝나고 집와서 바로 후기 남길게요! ㅎㅎ
오늘도 국어를 포함한 다른 과목들도 열심히 공부하고, 내일 9모에서 좋은 성적 받아 오겠습니다♡",5점
곽동훈,674,강*서,23.09.01,56,10CUT 고전시가 Season 2,혹시혹시나 해서 슬쩍 부탁드립니다..!!,"안녕하세요 선생님!
고전시가, 고전소설, 고전산문 싹 다 챙겨본 열혈팬입니다 ㅎㅎ
고전시가 시즌 2 엄청나게 기다렸는데 혹시나 해서 평소에 어려웠던 시를 말씀드리고 싶어서 적게 됐습니다
'만언사'라는 시가 어렵던데ㅠㅠ 10컷 시리즈 영상으로 만나본다면 너무 감사할 것 같아요..ㅎㅎ
아주 혹시나 해서 말씀 드리는 거라 실망하지 않겠습니다 :)
다른 작품들도 모두 감사하게 볼게요!!!",5점
곽동훈,674,유*연,23.09.01,32,10CUT 고전시가 Season 2,4강 수강후기🧡,"선생님의 10CUT 고전시가 수업을 듣고 나서부터 항상 고전시가 작품들을 꼼꼼하게, 열정적으로 공부해 나가고 있어서 더욱 좋아요^^
오늘도 선생님 덕분에 고전시가 공부를 더욱 열심히 잘 해 나갈 수 있었고 선생님 수업에서 배운 고전시가 <만전춘별사>의 제목이 조금 낯설기도 했지만 제목을 통해 이별하는 부분이 있겠다는 생각이 들었고 그 생각처럼 잠시 이별하는 부분도 나와서 놀랐고 작품 해석 능력이 좋아지고 있다는 생각도 들었어요!
선생님 수업 듣기 전에 고전시가를 공부했을 때에는 자신감을 많이 가지지 못했었지만 선생님 수업 듣고 나서부터 선생님 수업에서 배운 고전시가 작품들이 문제에 나올 때에 요즘에 항상 기분 좋게 잘 풀어 나가고 있어요 ㅎㅎ
선생님 수업에서 중요한 내용들을 꼼꼼하게 정리할 수 있고 선생님 수업을 통해 부담없이 고전시가 작품들을 공부할 수 있어 더욱 좋아요^^
더불어 항상 그림, 글씨체 모두 예쁘고 특히 그림이 항상 고전시가 작품들과 잘 조응해서 덕분에 고전시가 작품들의 내용이 시간이 지나도 기억에 잘 남고 있어요!
앞으로 선생님 수업에서 배우는 고전시가 작품들을 모두 저의 것으로 잘 만들어 나가겠습니다 ㅎㅎ
이번 4강 수업에서 항상 고전시가를 열심히 공부하는 것, 고전시가 작품에서 중요한 소재들의 의미를 잘 알아두는 것, 고전시가 작품들을 잘 분석하고 문제풀이에 잘 적용하는 것이 필수적이라는 것을 배워갈 수 있었어요^^
이번 4강 수업도 열심히 잘 들었습니다🧡
앞으로 10CUT 고전시가 수업을 완강하는 날까지 10CUT 고전시가 열심히, 흥미를 가지고 공부하겠습니다! 

앞으로 10CUT 고전시가 더욱 열심히 공부하고, 다음 5강 수업도 열심히 듣겠습니다🧡",5점
곽동훈,674,유*연,23.08.30,34,10CUT 고전시가 Season 2,3강 수강후기🧡,"선생님의 10CUT 고전시가 수업을 듣고 나서부터 항상 고전시가 작품들을 더욱 꼼꼼하게, 열정적으로 공부해 나가고 있어서 더욱 좋아요^^
선생님의 수업에서 항상 고전시가 작품들을 흥미를 가지고 열심히 공부해 나갈 수 있는 것도 선생님 수업의 장점들 중 하나인 거 같아요!
선생님 수업에서 배웠던 고전시가 <안민가>, <헌화가>가 올해 2024 수능특강 문학 교재에 있어서 더욱 반가웠고 선생님이랑 올해 2024 수능특강 문학 수업에 이어서 10CUT 고전시가 수업에서도 고전시가 작품 <안민가>, <헌화가>를 공부할 수 있어 좋았어요 ㅎㅎ
올해 2024 수능 전에 고전시가를 재미있게 공부할 수 있는 좋고 유익한 방법이 바로 10CUT 고전시가 수업 듣고 노트 정리하고 반복해서 보면서 저의 것으로 잘 만들어 나가는 것이라는 생각도 들어요^^
그리고 벌써 다음주 수요일 9월6일에 저가 졸업한 고등학교에서 9월 모의평가 보는 날이더라구요...!
이번주, 다음주도 공부 열심히 하고 다음주 수요일 9월 모의평가 국어 시험 잘 봐서 2등급 이상 받고 싶고 좋은 결과 꼭 받아올게요🧡
앞으로도 선생님 수업 열심히 듣고, 10CUT 고전시가 수업 꼭 완강하겠습니다 ㅎㅎ
이번 3강 수업에서 항상 고전시가를 열심히 공부하는 것, 고전시가 작품들을 꼼꼼하게 분석하는 것, 고전시가 작품에 나오는 중요한 소재들의 의미를 저의 것으로 잘 가져가는 것이 중요하다는 것을 배워갈 수 있었어요^^
이번 3강 수업도 열심히 잘 들었습니다🧡
앞으로 10CUT 고전시가 수업을 완강하는 날까지 10CUT 고전시가 꾸준히, 재미있게 공부하겠습니다! 

앞으로 10CUT 고전시가 더욱 열심히 공부하고, 다음 4강 수업도 열심히 듣겠습니다🧡",5점
