0,1,2,3,4,5,6,7,8
김민재,869,한*진,23.03.31,187,[2024 수능특강] 김민재의 미적분,선생님공부방법질문입니다~!,"선생님 안녕하세요
저는 퇴사하고 다시 올해수능을 목표로 공부하고있는데요
작년에 2023미적분읽어주는민재쌤으로 개념공부하고
수능기출의미래풀고 순차적으로 수특1,2를 끝내고 이제 미적을 시작했어요
기출풀기전에 단원별로 미적개념 한번씩 다시 복습하고 풀었는데도
구멍이많고 헷갈리는게 계속 헷갈리더라구요ㅠㅠ
외웠던걸자꾸까먹어요 특히 삼각함수미분법 이런거요.....

수특도 풀면서 모르는 유형도 있고 기본연습같은경우에
선생님 강의를 들으면 이해는가지만 처음 혼자풀때는
새로운 문제유형을 보면 접근법을 모르는경우가 있어요

일단은 수특혼자풀고 모르는 개념이나 문제만 개념서복습이나
인덱스로 강의들으면서 하고있는데
제가 지금 하고있는 방법이 맞을까요?!
수특 수1,2도 먼저문제를 다풀고 모르는건 기초기본발전강의 다 섞어서 필요한 부분만 들었거든요
4월에미적수특 끝내고 그 이후에는 기출문제집푼거랑수특을 다시복습하려고하는데
혹시 잘못된부분이나 이런점 조언부탁드립니다ㅠㅠ

(3월모의고사는 59점 3등급 나왔습니다..작년9월부터본격적으로공부했는데 생각보다점수가너무낮은건가싶어서요......)",5점
김민재,869,이*진,23.03.31,91,[2024 수능특강] 김민재의 미적분,2단원 숙제입니다~,.,스페셜
김민재,869,전*나,23.03.29,68,[2024 수능특강] 김민재의 미적분,6단원 숙제입니다,과제 내주시는 거 너무 좋은 것 같아요 이벤트 보고 시작했던 과제가 하다 보니 지금은 복습이 너무 잘 돼요 7단원까지 힘내겠습니다 :),5점
김민재,869,김*민,23.07.11,205,[2024 수능특강] 김민재의 미적분,민재쌤 덕분에 강의 완강했어요!!,"처음 미적분 배울 때는 어려워서 이해가 되지 않는 부분이 많았어요. 근데 미적분 강의를 찾다가 민재쌤 강의를 보게 된거에요.
예전에 민재쌤 강의 들었을 때 이해가 잘 되었었던 기억이 있어서 수강신청해서 듣기 시작했어요. 역시나 민재쌤이 설명해주시는 
내용이 귀에 쏙쏙 들어와서 이해가 쉽게 되어서 좋았어요. 그래서 꾸준히 강의를 듣다보니 어느새 40강, 마지막 강의까지 오게되었어요.
수능특강 미적분 강의는 여기서 끝나지만 저는 선생님의 다른 강의도 들어서 수학에 대한 자신감을 높여 수능에서 높은 점수를 받기 위해
노력할 거에요. 선생님께서 마지막 강의에서 말씀하셨던 것처럼 수능 보기 전까지 선생님의 강의를 들을 거에요!!^^
선생님, 수특 40강 강의 찍느라 수고많으셨고 항상 감사합니다.",베스트
김민재,869,전*나,23.03.26,78,[2024 수능특강] 김민재의 미적분,5단원 숙제입니다,더 열심히 해 보겠습니당 ,5점
김민재,869,전*나,23.03.25,67,[2024 수능특강] 김민재의 미적분,4단원 숙제입니다,유제나 숙제는 괜찮은데 예제가 생각보다 쉽지 않네요 전체적으로 역함수가 어려운 것 같아요 쌤 강의가 도움이 많이 되네요 ㅠㅠ,5점
김민재,869,전*나,23.03.22,92,[2024 수능특강] 김민재의 미적분,3단원 숙제입니다,도형에 약해서 마지막 문제가 시간이 조금 걸렸는데 다행히 잘 풀었어요 ㅎㅎ,5점
김민재,869,박*영,23.03.21,131,[2024 수능특강] 김민재의 미적분,1단원 숙제입니다.,ㅡ,스페셜
김민재,869,전*나,23.03.08,120,[2024 수능특강] 김민재의 미적분,2단원 숙제입니다,등비급수 문제는 항상 어려운 것 같아요 ㅠㅠ 노트에 먼저 풀어보는데 시간 꽤 걸렸어요 ㅜ,스페셜
김민재,869,전*나,23.03.06,155,[2024 수능특강] 김민재의 미적분,1단원 숙제입니다,앞으로 더 열심히 해 보겠습니당,5점
김민재,869,최*,23.03.01,107,[2024 수능특강] 김민재의 미적분,2단원 숙제요!,"등비급수는 수능에서도 항상 어려운 문제로 출제돼 조금 부담스러운 마음으로 시작했는데, 설명 너무 잘해주셔서 잘 따라온 것 같습니다! 아직 엄청 어려운 문제는 접하지 않았지만, 열심히 하면 충분히 할 수 있을 것 같은 느낌이네요..!
앞으로도 잘 부탁드립니다!",스페셜
김민재,869,김*선,23.03.01,108,[2024 수능특강] 김민재의 미적분,1단원 숙제후기요!,11단원 숙제입니당,5점
김민재,869,최*,23.02.20,142,[2024 수능특강] 김민재의 미적분,1단원 숙제입니당,4번은 잘 모르겠어요ㅜ 삼각형 성질을 잘못 쓴 건지 계산이 잘 안 되네요,5점
김민재,869,방*혁,23.02.18,247,[2024 수능특강] 김민재의 미적분,강의가 안올라오는데요,왜죠?,5점
김민재,869,김*희,23.02.16,133,[2024 수능특강] 김민재의 미적분,1단원 숙제 제출합니다!!,마지막꺼가 좀 어려웠어서 고민 많이 했어요..,5점
김민재,869,최*린,23.02.04,153,[2024 수능특강] 김민재의 미적분,1단원 숙제입니다!!,빨간색으로 질문 써놨는데 알려주세요!!,5점
김민재,869,김*연,23.02.04,216,[2024 수능특강] 김민재의 미적분,1단원 숙제!,쌤! 도전정신으로 미적분 공부하는 문과 입니다 >_< 태생이 문과 머리라 너무 어려워서 끙끙대며 공부하지만 쌤 덕에 웃으면서 공부해여! 항상 감사합니다!,5점
김민재,869,최*창,23.02.01,261,[2024 수능특강] 김민재의 미적분,선생님!,작년 선생님께서 해주신 미적분 수능 개념 강좌를 완강하고 나서 이 강의를 들어도 될까요?,5점
김민재,869,언*규,23.10.07,2,[올림포스] 미적분,19강 오늘의 숙제,2^1/2+1,5점
김민재,869,언*규,23.10.07,2,[올림포스] 미적분,18강 오늘의 숙제,4,5점
김민재,869,언*규,23.10.07,2,[올림포스] 미적분,17강 오늘의 숙제,4번,5점
김민재,869,언*규,23.10.07,1,[올림포스] 미적분,16강 오늘의 숙제,4,5점
김민재,869,언*규,23.10.07,1,[올림포스] 미적분,15강 오늘의 숙제,2,5점
김민재,869,언*규,23.10.06,0,[올림포스] 미적분,14강 오늘의 숙제,1,5점
김민재,869,언*규,23.10.06,1,[올림포스] 미적분,13강 오늘의 숙제,4번,5점
김민재,869,언*규,23.10.06,1,[올림포스] 미적분,11강 오늘의 숙제,4,5점
김민재,869,언*규,23.10.06,0,[올림포스] 미적분,9강 오늘의 숙제,4번,5점
김민재,869,언*규,23.10.06,1,[올림포스] 미적분,8강 오늘의 숙제,1번,5점
김민재,869,언*규,23.10.04,0,[올림포스] 미적분,7강 오늘의 숙제,3번,5점
김민재,869,언*규,23.10.04,1,[올림포스] 미적분,6강 오늘의 숙제,21,5점
김민재,869,언*규,23.10.04,0,[올림포스] 미적분,5강 오늘의 숙제,5번,5점
김민재,869,언*규,23.10.04,2,[올림포스] 미적분,4강 오늘의 숙제,1번입니다.,5점
김민재,869,언*규,23.10.04,2,[올림포스] 미적분,3강 오늘의 숙제,1번,5점
김민재,869,언*규,23.10.03,3,[올림포스] 미적분,2강 오늘의 숙제,2번,5점
김민재,869,언*규,23.10.03,1,[올림포스] 미적분,1강 오늘의 숙제,3번,스페셜
김민재,869,이*경,23.06.30,6,[2019학년도 고3 7월 학력평가 해설] 수학 나형,감사합니다...,"좋은 강의 찍어주셔서...
감사합니다...
도움이 많이 되었어요..",스페셜
김민재,869,김*은,23.08.18,1,[단기특강] 수학 Ⅱ- 고2 개념 미리보기,11강 숙제,"답은 17, 3번입니다",5점
김민재,869,김*은,23.08.17,0,[단기특강] 수학 Ⅱ- 고2 개념 미리보기,10강 숙제,"k=17, 답은 5번입니다",5점
김민재,869,김*은,23.08.17,1,[단기특강] 수학 Ⅱ- 고2 개념 미리보기,9강 숙제,"a=-3, b=1 답은 10, 1번입니다.",5점
김민재,869,김*은,23.08.16,0,[단기특강] 수학 Ⅱ- 고2 개념 미리보기,8강 숙제,"a=6, b=4이므로 답은 10, 5번입니다",5점
김민재,869,김*은,23.08.16,1,[단기특강] 수학 Ⅱ- 고2 개념 미리보기,7강 숙제,a=3입니다!,5점
김민재,869,김*은,23.08.16,4,[단기특강] 수학 Ⅱ- 고2 개념 미리보기,6강 숙제,답은 13입니다. 여러 번 풀어보면서 스스로 풀 수 있게 하겠습니다!,5점
김민재,869,김*은,23.08.16,3,[단기특강] 수학 Ⅱ- 고2 개념 미리보기,5강 숙제,답은 6입니다,5점
김민재,869,이*준,23.03.30,5,[학교시험 3주완성] 김민재의 내공딱! 확률과 통계,감사합니다.,"차분하게 설명해 주셔서

실력 향상에 도움이 큽니다.

선생님께, 감사드립니다.",5점
